smiles_std,molecule_chembl_id,p_tyk2_all,p_tyk2,tyk2_binned_only,domain,p_jak1_all,p_jak1,sel_jak1,p_jak2_all,p_jak2,sel_jak2,p_jak3_all,p_jak3,sel_jak3,n_jak_tested,min_selectivity,cross_assay
N#CCC1(n2ncc(-c3cc(-c4cnc5c(N)nccn45)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5945755,6.54,6.54,False,Other,5.27,5.27,1.2700000000000005,5.83,5.83,0.71,,,,2,0.71,False
N#CCC1(n2ncc(-c3cc(-c4cnc5cccnn45)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5879664,6.95,6.95,False,Other,5.81,5.81,1.1400000000000006,6.45,6.45,0.5,,,,2,0.5,False
N#CCC1(n2ncc(-c3cc(-c4cnc5ncccn45)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5939450,6.385,6.385,False,Other,5.13,5.13,1.255,5.815,5.815,0.5699999999999994,,,,2,0.5699999999999994,False
N#CCC1(n2ncc(-c3cc(-c4cncc(N)n4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5860409,5.965,5.965,False,Other,5.48,5.48,0.48499999999999943,5.44,5.44,0.5249999999999995,,,,2,0.48499999999999943,False
N#CCC1(n2ncc(-c3cc(-c4cnccn4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5770622,6.18,6.18,False,Other,5.15,5.15,1.0299999999999994,5.51,5.51,0.6699999999999999,,,,2,0.6699999999999999,False
N#CCC1(n2ncc(-c3cc(-c4cncnc4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5769505,5.55,5.55,False,Other,,,,5.01,5.01,0.54,,,,1,0.54,False
N#CCC1(n2ncc(-c3cc(-c4cnn(CCO)c4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5890870,7.875,7.875,False,Other,6.53,6.53,1.3449999999999998,7.314999999999999,7.314999999999999,0.5600000000000014,5.43,5.43,2.4450000000000003,3,0.5600000000000014,False
N#CCC1(n2ncc(-c3cc(-c4cnn5cccnc45)cc4ncccc34)n2)CC(C#N)C1,CHEMBL6013132,6.51,6.51,False,Other,6.13,6.13,0.3799999999999999,6.234999999999999,6.234999999999999,0.27500000000000036,,,,2,0.27500000000000036,False
N#CCC1(n2ncc(-c3cc(-c4nc(CO)cs4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5824808,7.564999999999999,7.564999999999999,False,Other,5.93,5.93,1.634999999999999,6.61,6.61,0.9549999999999983,5.05,5.05,2.514999999999999,3,0.9549999999999983,False
N#CCC1(n2ncc(-c3cc(-c4ncc(CO)s4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5777867,7.19,7.19,False,Other,5.48,5.48,1.71,6.18,6.18,1.0100000000000007,,,,2,1.0100000000000007,False
N#CCC1(n2ncc(-c3cc(-c4ncc(OCCO)cn4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5768155,5.67,5.67,False,Other,,,,,,,,,,0,,False
N#CCC1(n2ncc(-c3cc(-c4ncccn4)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5762013,5.89,5.89,False,Other,,,,,,,,,,0,,False
N#CCC1(n2ncc(-c3cc(-c4scnc4CO)cc4ncccc34)n2)CC(C#N)C1,CHEMBL5885832,6.11,6.11,False,Other,,,,,,,,,,0,,False
N#CCC12CCC(NC(=O)Cc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)(CC1)C2,CHEMBL6059080,8.190000000000001,8.190000000000001,False,JH2,9.35,9.35,-1.1599999999999984,8.364999999999998,8.364999999999998,-0.17499999999999716,7.14,7.14,1.0500000000000016,3,-1.1599999999999984,True
N#CCC12CCC(n3c(CC(=O)N4CCCCC4)nc4cnc5[nH]ccc5c43)(CC1)CC2,CHEMBL5903885,6.22,6.22,False,JH2,8.28,8.28,-2.0599999999999996,6.31,6.31,-0.08999999999999986,6.36,6.36,-0.14000000000000057,3,-2.0599999999999996,True
N#CCC12CCC(n3c(CC(=O)NCC4CCCCC4)nc4cnc5[nH]ccc5c43)(CC1)CC2,CHEMBL5844378,6.15,6.15,False,JH2,8.12,8.12,-1.9699999999999989,6.36,6.36,-0.20999999999999996,6.27,6.27,-0.11999999999999922,3,-1.9699999999999989,True
N#CCC12CCC(n3c(CC(=O)Nc4ccccc4)nc4cnc5[nH]ccc5c43)(CC1)CC2,CHEMBL5832523,6.28,6.28,False,JH2,8.17,8.17,-1.8899999999999997,6.7,6.7,-0.41999999999999993,6.43,6.43,-0.14999999999999947,3,-1.8899999999999997,True
N#CCC12CCC(n3c(CC(N)=O)nc4cnc5[nH]ccc5c43)(CC1)CC2,CHEMBL5956449,6.8,6.8,False,JH2,8.25,8.25,-1.4500000000000002,6.68,6.68,0.1200000000000001,6.05,6.05,0.75,3,-1.4500000000000002,True
N#CCC1CC(CC#N)(n2cc(-c3nc(-c4cn[nH]c4)cc4ncccc34)cn2)C1,CHEMBL5918749,7.574999999999999,7.574999999999999,False,Other,7.25,7.25,0.3249999999999993,7.24,7.24,0.3349999999999991,5.22,5.22,2.3549999999999995,3,0.3249999999999993,False
N#CCC1CC(CC#N)(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)C1,CHEMBL5901390,7.515000000000001,7.515000000000001,False,Other,6.285,6.285,1.2300000000000004,6.359999999999999,6.359999999999999,1.1550000000000011,,,,2,1.1550000000000011,False
N#CCC1CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,CHEMBL5786521,7.49,7.49,False,Other,6.37,6.37,1.12,6.545,6.545,0.9450000000000003,5.07,5.07,2.42,3,0.9450000000000003,False
N#CCC1CCC(n2c(-c3c[nH]cn3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5781079,8.82,8.82,False,Other,9.7,9.7,-0.879999999999999,9.0,9.0,-0.17999999999999972,7.47,7.47,1.3500000000000005,3,-0.879999999999999,False
N#CCC1CCC(n2c(CC(=O)NC34CCC(CC#N)(CC3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5971372,8.05,8.05,False,JH2,9.0,9.0,-0.9499999999999993,8.19,8.19,-0.1399999999999988,7.06,7.06,0.9900000000000011,3,-0.9499999999999993,True
N#CCC1CCC(n2c(CC(=O)NC3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5974583,8.39,8.39,False,JH2,9.52,9.52,-1.129999999999999,8.68,8.68,-0.28999999999999915,7.64,7.64,0.7500000000000009,3,-1.129999999999999,True
N#CCC1CCC(n2c(CC(=O)NCC3(O)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5874021,8.06,8.06,False,JH2,9.05,9.05,-0.9900000000000002,8.03,8.03,0.030000000000001137,7.0,7.0,1.0600000000000005,3,-0.9900000000000002,True
N#CCC1CCC(n2c(CC(=O)NCC3(O)CCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5813870,8.18,8.18,False,JH2,9.4,9.4,-1.2200000000000006,8.15,8.15,0.02999999999999936,7.12,7.12,1.0599999999999996,3,-1.2200000000000006,True
N#CCC1CCC(n2c(CC(=O)NCC3CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5837103,7.94,7.94,False,JH2,9.7,9.7,-1.759999999999999,8.21,8.21,-0.27000000000000046,7.08,7.08,0.8600000000000003,3,-1.759999999999999,True
N#CCC1CCC(n2c(CC(=O)Nc3cc[nH]n3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5988475,8.82,8.82,False,JH2,9.4,9.4,-0.5800000000000001,8.8,8.8,0.019999999999999574,7.52,7.52,1.3000000000000007,3,-0.5800000000000001,True
N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1,CHEMBL4594275,8.1,8.1,False,Other,7.34,7.34,0.7599999999999998,8.4,8.4,-0.3000000000000007,7.96,7.96,0.13999999999999968,3,-0.3000000000000007,False
N#CCCC(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5841829,7.4,7.4,False,JH2,8.85,8.85,-1.4499999999999993,7.13,7.13,0.27000000000000046,5.96,5.96,1.4400000000000004,3,-1.4499999999999993,True
N#CCCCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3981841,6.7,6.7,False,Other,8.47,8.47,-1.7700000000000005,7.44,7.44,-0.7400000000000002,7.2,7.2,-0.5,3,-1.7700000000000005,False
N#CCCN(CCC#N)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3953229,7.55,7.55,False,Other,8.7,8.7,-1.1499999999999995,8.6,8.6,-1.0499999999999998,6.7,6.7,0.8499999999999996,3,-1.1499999999999995,False
N#CCCN(CCC#N)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3951107,7.66,7.66,False,Other,8.89,8.89,-1.2300000000000004,8.72,8.72,-1.0600000000000005,7.52,7.52,0.14000000000000057,3,-1.2300000000000004,False
N#CCCN1CC2(CCC(c3cccc4nc(NC(=O)C5CC5)nn34)CC2)C1,CHEMBL5206970,6.43,6.43,False,Other,7.19,7.19,-0.7600000000000007,6.1,6.1,0.33000000000000007,,,,2,-0.7600000000000007,False
N#CCCN1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,CHEMBL3973072,6.12,6.12,False,Other,8.1,8.1,-1.9799999999999995,6.72,6.72,-0.5999999999999996,,,,2,-1.9799999999999995,False
N#CCCN1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,CHEMBL5818140,7.47,7.47,False,Other,7.42,7.42,0.04999999999999982,6.39,6.39,1.08,5.07,5.07,2.3999999999999995,3,0.04999999999999982,False
N#CCCNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,CHEMBL5780262,8.66,8.66,False,JH2,10.0,10.0,-1.3399999999999999,8.18,8.18,0.4800000000000004,7.02,7.02,1.6400000000000006,3,-1.3399999999999999,True
N#CCCNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL4563534,8.66,8.66,False,JH2,9.925,9.925,-1.2650000000000006,7.615,7.615,1.045,7.02,7.02,1.6400000000000006,3,-1.2650000000000006,True
N#CCCNC(=O)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3921442,6.8,6.8,False,Other,8.44,8.44,-1.6399999999999997,7.44,7.44,-0.6400000000000006,,,,2,-1.6399999999999997,False
N#CCCNC(=O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL6058229,7.73,7.73,False,JH2,9.05,9.05,-1.3200000000000003,7.72,7.72,0.010000000000000675,6.71,6.71,1.0200000000000005,3,-1.3200000000000003,True
N#CCCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3894474,7.36,7.36,False,Other,7.495,7.495,-0.1349999999999998,7.58,7.58,-0.21999999999999975,6.7,6.7,0.6600000000000001,3,-0.21999999999999975,False
N#CCCN[C@H]1CC[C@H](n2nnc3cnc4[nH]ccc4c32)CC1,CHEMBL2392480,7.1,7.1,False,Other,8.23,8.23,-1.1300000000000008,7.68,7.68,-0.5800000000000001,6.91,6.91,0.1899999999999995,3,-1.1300000000000008,False
N#CCCS(=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5936736,8.48,8.48,False,JH2,10.0,10.0,-1.5199999999999996,8.15,8.15,0.33000000000000007,6.19,6.19,2.29,3,-1.5199999999999996,True
N#CCC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3944859,7.62,7.62,False,Other,8.8,8.8,-1.1800000000000006,8.34,8.34,-0.7199999999999998,6.92,6.92,0.7000000000000002,3,-1.1800000000000006,False
N#CCC[C@H]1CC[C@H](n2c(=O)[nH]c(=O)c3cnc4[nH]ccc4c32)CC1,CHEMBL5942690,7.5,7.5,False,Other,8.7,8.7,-1.1999999999999993,7.6,7.6,-0.09999999999999964,6.09,6.09,1.4100000000000001,3,-1.1999999999999993,False
N#CCCc1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,CHEMBL4127590,7.6,7.6,False,Other,7.8,7.8,-0.20000000000000018,7.32,7.32,0.27999999999999936,7.445,7.445,0.15499999999999936,3,-0.20000000000000018,False
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4)ncc2F)cn1,CHEMBL4851075,8.7,8.7,False,Other,,,,6.54,6.54,2.1599999999999993,,,,1,2.1599999999999993,False
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4C(=O)C3(C#N)CC3)ncc2F)cn1,CHEMBL4856634,8.22,8.22,False,Other,6.59,6.59,1.6300000000000008,7.55,7.55,0.6700000000000008,6.72,6.72,1.5000000000000009,3,0.6700000000000008,False
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4C(=O)CN3CCS(=O)(=O)CC3)ncc2F)cn1,CHEMBL4865102,8.7,8.7,False,Other,6.9,6.9,1.799999999999999,7.85,7.85,0.8499999999999996,6.61,6.61,2.089999999999999,3,0.8499999999999996,False
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4C(=O)c3ccc(C(F)(F)F)cc3)ncc2F)cn1,CHEMBL4868858,8.3,8.3,False,Other,,,,6.82,6.82,1.4800000000000004,,,,1,1.4800000000000004,False
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4S(=O)(=O)C(F)(F)F)ncc2F)cn1,CHEMBL4873109,8.4,8.4,False,Other,6.04,6.04,2.3600000000000003,6.71,6.71,1.6900000000000004,,,,2,1.6900000000000004,False
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4S(=O)(=O)c3ccc(C(F)(F)F)cc3)ncc2F)cn1,CHEMBL4853438,8.05,8.05,False,Other,,,,7.4,7.4,0.6500000000000004,,,,1,0.6500000000000004,False
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CNC4=O)ncc2F)cn1,CHEMBL4871133,8.15,8.15,False,Other,,,,7.24,7.24,0.9100000000000001,,,,1,0.9100000000000001,False
N#CCCn1cc(-c2nc(Nc3ccc4c(ccn4C(=O)C4CC4)c3)ncc2F)cn1,CHEMBL4872557,6.82,6.82,False,Other,,,,6.52,6.52,0.3000000000000007,,,,1,0.3000000000000007,False
N#CCCn1cc(-c2nc(Nc3ccc4c(ccn4S(=O)(=O)C(F)(F)F)c3)ncc2F)cn1,CHEMBL4864387,8.05,8.05,False,Other,,,,6.8,6.8,1.2500000000000009,,,,1,1.2500000000000009,False
N#CCN(CC1CC1)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3942459,6.96,6.96,False,Other,8.02,8.02,-1.0599999999999996,6.89,6.89,0.07000000000000028,,,,2,-1.0599999999999996,False
N#CCN(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)C(=O)CC(F)(F)F,CHEMBL3952261,6.5,6.5,False,Other,8.59,8.59,-2.09,8.25,8.25,-1.75,7.27,7.27,-0.7699999999999996,3,-2.09,False
N#CCN1CC(CC#N)(n2ccc(-c3nc(-c4cnn(C5COC5)c4)cc4ncccc34)n2)C1,CHEMBL5762274,7.82,7.82,False,Other,6.28,6.28,1.54,7.55,7.55,0.27000000000000046,5.07,5.07,2.75,3,0.27000000000000046,False
N#CCN1CC2(CCC(c3cccc4nc(NC(=O)C5CC5)nn34)CC2)C1,CHEMBL5196106,6.24,6.24,False,Other,6.94,6.94,-0.7000000000000002,5.99,5.99,0.25,,,,2,-0.7000000000000002,False
N#CCN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3902123,6.85,6.85,False,Other,8.28,8.28,-1.4299999999999997,7.72,7.72,-0.8700000000000001,6.55,6.55,0.2999999999999998,3,-1.4299999999999997,False
N#CCN1CN(C2CCCCC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3892634,7.32,7.32,False,Other,8.46,8.46,-1.1400000000000006,7.62,7.62,-0.2999999999999998,7.77,7.77,-0.4499999999999993,3,-1.1400000000000006,False
N#CCN1CN([C@H]2CC[C@H](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3985528,7.31,7.31,False,Other,8.36,8.36,-1.0499999999999998,7.62,7.62,-0.3100000000000005,7.41,7.41,-0.10000000000000053,3,-1.0499999999999998,False
N#CCN1CN([C@H]2CC[C@H](CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3983594,7.35,7.35,False,Other,8.72,8.72,-1.370000000000001,7.82,7.82,-0.47000000000000064,7.47,7.47,-0.1200000000000001,3,-1.370000000000001,False
N#CCN1CN([C@H]2CC[C@H](CNC3CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3913143,6.89,6.89,False,Other,8.19,8.19,-1.2999999999999998,6.82,6.82,0.0699999999999994,6.62,6.62,0.2699999999999996,3,-1.2999999999999998,False
N#CCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3901392,7.24,7.24,False,Other,8.66,8.66,-1.42,7.8,7.8,-0.5599999999999996,7.8,7.8,-0.5599999999999996,3,-1.42,False
N#CCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3934831,7.27,7.27,False,Other,8.57,8.57,-1.3000000000000007,7.54,7.54,-0.27000000000000046,7.39,7.39,-0.1200000000000001,3,-1.3000000000000007,False
N#CCN1CN([C@H]2CC[C@H](CO)CC2)c2c(cnc3[nH]ccc23)C1=O,CHEMBL3952936,7.28,7.28,False,Other,8.46,8.46,-1.1800000000000006,7.52,7.52,-0.23999999999999932,7.24,7.24,0.040000000000000036,3,-1.1800000000000006,False
N#CCNC(=O)C[C@H]1CC[C@@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3912503,6.27,6.27,False,Other,7.58,7.58,-1.3100000000000005,7.22,7.22,-0.9500000000000002,6.14,6.14,0.1299999999999999,3,-1.3100000000000005,False
N#CCNC(=O)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3981542,6.82,6.82,False,Other,8.38,8.38,-1.5600000000000005,7.48,7.48,-0.6600000000000001,,,,2,-1.5600000000000005,False
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,CHEMBL1078178,7.06,7.06,False,Other,7.725,7.725,-0.665,7.785,7.785,-0.7250000000000005,6.81,6.81,0.25,3,-0.7250000000000005,False
N#CCNC[C@H]1CC[C@H](N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1,CHEMBL3976846,6.96,6.96,False,Other,8.47,8.47,-1.5100000000000007,7.77,7.77,-0.8099999999999996,7.48,7.48,-0.5200000000000005,3,-1.5100000000000007,False
N#CCNC[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1,CHEMBL3968326,6.8,6.8,False,Other,8.49,8.49,-1.6900000000000004,7.36,7.36,-0.5600000000000005,6.92,6.92,-0.1200000000000001,3,-1.6900000000000004,False
N#CCNC[C@H]1CC[C@H](N2CNC(=O)c3cnc4[nH]ccc4c32)CC1,CHEMBL3981587,7.72,7.72,False,Other,8.68,8.68,-0.96,8.15,8.15,-0.4300000000000006,7.55,7.55,0.16999999999999993,3,-0.96,False
N#CCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3955720,7.43,7.43,False,Other,8.68,8.68,-1.25,8.09,8.09,-0.6600000000000001,6.57,6.57,0.8599999999999994,3,-1.25,False
N#CCNS(=O)(=O)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3896324,6.57,6.57,False,Other,8.46,8.46,-1.8900000000000006,8.21,8.21,-1.6400000000000006,7.16,7.16,-0.5899999999999999,3,-1.8900000000000006,False
N#CCN[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3941431,6.42,6.42,False,Other,8.21,8.21,-1.790000000000001,7.52,7.52,-1.0999999999999996,6.1,6.1,0.3200000000000003,3,-1.790000000000001,False
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,CHEMBL1987034,8.2,8.2,False,Other,,,,9.1,9.1,-0.9000000000000004,8.2,8.2,0.0,2,-0.9000000000000004,False
N#CC[C@@H](NCC1CCC(N2C=CC(=O)C3C=Nc4[nH]ccc4C32)CC1)C(F)(F)F,CHEMBL5954409,7.75,7.75,False,Other,8.77,8.77,-1.0199999999999996,8.29,8.29,-0.5399999999999991,8.0,8.0,-0.25,3,-1.0199999999999996,False
N#CC[C@@H](NCC1CCC([C@@H]2C(=O)NC(=O)C3C=Nc4[nH]ccc4C32)CC1)C(F)(F)F,CHEMBL5954692,7.66,7.66,False,Other,9.0,9.0,-1.3399999999999999,8.34,8.34,-0.6799999999999997,7.82,7.82,-0.16000000000000014,3,-1.3399999999999999,False
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CHEMBL1789941,8.105,8.105,False,Other,8.475000000000001,8.475000000000001,-0.370000000000001,8.405000000000001,8.405000000000001,-0.3000000000000007,7.43,7.43,0.6750000000000007,3,-0.370000000000001,False
N#CC[C@H](OCC1CCC(N2C=CC(=O)C3C=Nc4[nH]ccc4C32)CC1)C(F)(F)F,CHEMBL5756719,7.96,7.96,False,Other,9.13,9.13,-1.1700000000000008,8.7,8.7,-0.7399999999999993,8.29,8.29,-0.3299999999999992,3,-1.1700000000000008,False
N#CC[C@H]1CC[C@@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3902992,6.77,6.77,False,Other,8.27,8.27,-1.5,7.68,7.68,-0.9100000000000001,6.14,6.14,0.6299999999999999,3,-1.5,False
N#CC[C@H]1CC[C@H](NC(=O)Cc2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,CHEMBL5991711,8.36,8.36,False,JH2,10.0,10.0,-1.6400000000000006,8.62,8.62,-0.2599999999999998,7.5,7.5,0.8599999999999994,3,-1.6400000000000006,True
N#CC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3900105,8.54,8.54,False,Other,9.96,9.96,-1.4200000000000017,8.6,8.6,-0.0600000000000005,7.5,7.5,1.0399999999999991,3,-1.4200000000000017,False
N#CC[C@H]1CC[C@H](n2c(-c3c[nH]cn3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5952668,8.82,8.82,False,Other,9.7,9.7,-0.879999999999999,9.0,9.0,-0.17999999999999972,7.47,7.47,1.3500000000000005,3,-0.879999999999999,False
N#CC[C@H]1CC[C@H](n2c(-c3cc[nH]n3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5947527,8.47,8.47,False,JH2,9.52,9.52,-1.049999999999999,8.77,8.77,-0.29999999999999893,7.14,7.14,1.330000000000001,3,-1.049999999999999,True
N#CC[C@H]1CC[C@H](n2c(-c3ccc(C#N)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5785610,7.3,7.3,False,JH2,9.3,9.3,-2.000000000000001,7.47,7.47,-0.16999999999999993,6.34,6.34,0.96,3,-2.000000000000001,True
N#CC[C@H]1CC[C@H](n2c(-c3ccc(C#N)nc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5799676,7.06,7.06,False,JH2,9.22,9.22,-2.160000000000001,7.13,7.13,-0.07000000000000028,6.12,6.12,0.9399999999999995,3,-2.160000000000001,True
N#CC[C@H]1CC[C@H](n2c(-c3ccc(C(=O)c4ccc(CO)cc4)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6057066,7.35,7.35,False,JH2,9.15,9.15,-1.8000000000000007,7.94,7.94,-0.5900000000000007,6.37,6.37,0.9799999999999995,3,-1.8000000000000007,True
N#CC[C@H]1CC[C@H](n2c(-c3ccc(C(=O)c4ccccc4)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5963087,7.47,7.47,False,JH2,9.4,9.4,-1.9300000000000006,7.93,7.93,-0.45999999999999996,6.06,6.06,1.4100000000000001,3,-1.9300000000000006,True
N#CC[C@H]1CC[C@H](n2c(-c3ccc(S(F)(F)(F)(F)F)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5776777,6.93,6.93,False,JH2,9.05,9.05,-2.120000000000001,7.42,7.42,-0.4900000000000002,5.9,5.9,1.0299999999999994,3,-2.120000000000001,True
N#CC[C@H]1CC[C@H](n2c(-c3cccnc3N)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6038915,6.59,6.59,False,JH2,8.43,8.43,-1.8399999999999999,7.08,7.08,-0.4900000000000002,5.33,5.33,1.2599999999999998,3,-1.8399999999999999,True
N#CC[C@H]1CC[C@H](n2c(-c3ccnc(N)n3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5866133,8.05,8.05,False,JH2,9.7,9.7,-1.6499999999999986,8.49,8.49,-0.4399999999999995,7.21,7.21,0.8400000000000007,3,-1.6499999999999986,True
N#CC[C@H]1CC[C@H](n2c(-c3cn[nH]n3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5788717,8.43,8.43,False,JH2,10.0,10.0,-1.5700000000000003,8.92,8.92,-0.4900000000000002,7.42,7.42,1.0099999999999998,3,-1.5700000000000003,True
N#CC[C@H]1CC[C@H](n2c(-c3cnc(N)nc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5779176,8.24,8.24,False,JH2,9.7,9.7,-1.459999999999999,8.49,8.49,-0.25,6.9,6.9,1.3399999999999999,3,-1.459999999999999,True
N#CC[C@H]1CC[C@H](n2c(-c3cncs3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5913887,7.8,7.8,False,JH2,9.15,9.15,-1.3500000000000005,8.06,8.06,-0.2600000000000007,6.93,6.93,0.8700000000000001,3,-1.3500000000000005,True
N#CC[C@H]1CC[C@H](n2c(-c3cnn(CC(=O)NC4CC4)c3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6020350,7.44,7.44,False,JH2,8.68,8.68,-1.2399999999999993,7.7,7.7,-0.2599999999999998,6.82,6.82,0.6200000000000001,3,-1.2399999999999993,True
N#CC[C@H]1CC[C@H](n2c(-c3cnn(Cc4cocn4)c3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5782221,7.43,7.43,False,JH2,8.74,8.74,-1.3100000000000005,7.77,7.77,-0.33999999999999986,6.84,6.84,0.5899999999999999,3,-1.3100000000000005,True
N#CC[C@H]1CC[C@H](n2c(-c3cocn3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5759523,8.92,8.92,False,JH2,10.0,10.0,-1.08,9.1,9.1,-0.17999999999999972,7.47,7.47,1.4500000000000002,3,-1.08,True
N#CC[C@H]1CC[C@H](n2c(-c3n[nH]cc3Cl)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5952113,8.43,8.43,False,JH2,9.7,9.7,-1.2699999999999996,8.26,8.26,0.16999999999999993,6.92,6.92,1.5099999999999998,3,-1.2699999999999996,True
N#CC[C@H]1CC[C@H](n2c(-c3nc[nH]n3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6038502,8.8,8.8,False,JH2,10.0,10.0,-1.1999999999999993,9.52,9.52,-0.7199999999999989,7.31,7.31,1.490000000000001,3,-1.1999999999999993,True
